frame,vehicle_type,estimated_speed,status
505,car,15,OK
506,truck,87,OVER-SPEED
506,car,24,OK
506,car,16,OK
506,car,22,OK
506,car,19,OK
506,car,34,OK
506,car,66,OVER-SPEED
506,bus,31,OK
506,car,13,OK
506,car,14,OK
506,car,17,OK
506,truck,42,OK
506,car,53,OK
506,car,15,OK
506,car,16,OK
506,car,15,OK
507,truck,90,OVER-SPEED
507,car,34,OK
507,car,25,OK
507,car,17,OK
507,car,19,OK
507,car,64,OVER-SPEED
507,car,21,OK
507,car,64,OVER-SPEED
507,truck,41,OK
507,bus,29,OK
507,car,13,OK
507,car,18,OK
507,truck,30,OK
507,car,16,OK
507,car,12,OK
507,car,17,OK
508,truck,95,OVER-SPEED
508,car,25,OK
508,car,67,OVER-SPEED
508,car,34,OK
508,car,21,OK
508,car,17,OK
508,car,19,OK
508,car,63,OVER-SPEED
508,car,20,OK
508,truck,41,OK
508,bus,28,OK
508,car,11,OK
508,truck,31,OK
508,car,15,OK
508,bus,41,OK
508,car,15,OK
509,truck,96,OVER-SPEED
509,car,35,OK
509,car,24,OK
509,car,21,OK
509,car,62,OVER-SPEED
509,car,70,OVER-SPEED
509,car,19,OK
509,car,18,OK
509,car,20,OK
509,bus,32,OK
509,truck,40,OK
509,car,11,OK
509,truck,32,OK
509,car,17,OK
509,car,41,OK
510,truck,101,OVER-SPEED
510,car,36,OK
510,car,24,OK
510,car,67,OVER-SPEED
510,car,59,OK
510,car,21,OK
510,car,18,OK
510,car,20,OK
510,car,19,OK
510,car,11,OK
510,truck,38,OK
510,truck,30,OK
510,car,14,OK
510,car,19,OK
510,car,15,OK
511,truck,101,OVER-SPEED
511,car,36,OK
511,car,24,OK
511,car,67,OVER-SPEED
511,car,59,OK
511,car,21,OK
511,car,18,OK
511,car,20,OK
511,car,19,OK
511,car,11,OK
511,truck,38,OK
511,truck,30,OK
511,car,14,OK
511,car,19,OK
511,car,15,OK
512,car,38,OK
512,truck,102,OVER-SPEED
512,car,64,OVER-SPEED
512,car,24,OK
512,car,60,OVER-SPEED
512,car,21,OK
512,car,11,OK
512,car,18,OK
512,car,22,OK
512,truck,39,OK
512,car,19,OK
512,truck,40,OK
512,car,15,OK
512,car,12,OK
513,truck,105,OVER-SPEED
513,car,23,OK
513,car,70,OVER-SPEED
513,car,60,OVER-SPEED
513,car,39,OK
513,car,20,OK
513,car,18,OK
513,car,19,OK
513,car,12,OK
513,car,21,OK
513,truck,33,OK
513,car,16,OK
513,truck,38,OK
513,car,38,OK
513,car,11,OK
514,truck,108,OVER-SPEED
514,car,21,OK
514,car,61,OVER-SPEED
514,car,24,OK
514,car,42,OK
514,car,71,OVER-SPEED
514,car,20,OK
514,car,23,OK
514,car,18,OK
514,car,12,OK
514,car,11,OK
514,truck,38,OK
514,car,16,OK
514,car,15,OK
514,truck,29,OK
515,truck,110,OVER-SPEED
515,car,71,OVER-SPEED
515,car,24,OK
515,car,21,OK
515,car,42,OK
515,car,20,OK
515,car,60,OK
515,car,18,OK
515,car,13,OK
515,car,20,OK
515,car,12,OK
515,bus,28,OK
515,truck,29,OK
515,car,17,OK
515,car,15,OK
515,truck,38,OK
516,truck,112,OVER-SPEED
516,car,70,OVER-SPEED
516,car,44,OK
516,car,24,OK
516,car,20,OK
516,car,19,OK
516,car,18,OK
516,car,53,OK
516,car,13,OK
516,car,22,OK
516,truck,37,OK
516,car,16,OK
516,truck,28,OK
516,bus,27,OK
516,car,15,OK
516,car,12,OK
517,truck,112,OVER-SPEED
517,car,70,OVER-SPEED
517,car,44,OK
517,car,24,OK
517,car,20,OK
517,car,19,OK
517,car,18,OK
517,car,53,OK
517,car,13,OK
517,car,22,OK
517,car,16,OK
517,truck,37,OK
517,truck,28,OK
517,bus,27,OK
517,car,15,OK
517,car,12,OK
518,car,72,OVER-SPEED
518,truck,115,OVER-SPEED
518,car,23,OK
518,car,46,OK
518,car,21,OK
518,car,52,OK
518,car,19,OK
518,car,18,OK
518,car,22,OK
518,car,12,OK
518,bus,27,OK
518,truck,37,OK
518,car,15,OK
518,bus,35,OK
518,truck,28,OK
519,car,68,OVER-SPEED
519,car,23,OK
519,truck,119,OVER-SPEED
519,car,49,OK
519,car,20,OK
519,car,47,OK
519,car,21,OK
519,car,17,OK
519,car,25,OK
519,car,13,OK
519,bus,35,OK
519,car,15,OK
519,truck,37,OK
519,bus,26,OK
520,car,50,OK
520,car,67,OVER-SPEED
520,truck,121,OVER-SPEED
520,car,22,OK
520,car,20,OK
520,car,24,OK
520,car,50,OK
520,car,17,OK
520,car,14,OK
520,car,24,OK
520,bus,27,OK
520,car,35,OK
520,truck,35,OK
520,truck,28,OK
520,car,15,OK
520,car,15,OK
520,car,11,OK
521,car,66,OVER-SPEED
521,car,49,OK
521,truck,123,OVER-SPEED
521,car,48,OK
521,car,24,OK
521,car,20,OK
521,car,22,OK
521,car,27,OK
521,car,13,OK
521,car,17,OK
521,car,36,OK
521,truck,29,OK
521,bus,29,OK
521,truck,34,OK
521,car,13,OK
521,car,11,OK
521,car,15,OK
522,car,54,OK
522,car,63,OVER-SPEED
522,car,23,OK
522,car,24,OK
522,car,20,OK
522,truck,125,OVER-SPEED
522,car,48,OK
522,car,27,OK
522,car,13,OK
522,car,17,OK
522,car,35,OK
522,truck,29,OK
522,car,15,OK
522,bus,30,OK
522,truck,32,OK
523,car,54,OK
523,car,63,OVER-SPEED
523,car,23,OK
523,car,24,OK
523,car,20,OK
523,truck,125,OVER-SPEED
523,car,48,OK
523,car,27,OK
523,car,13,OK
523,car,17,OK
523,car,35,OK
523,truck,29,OK
523,car,15,OK
523,bus,30,OK
523,truck,32,OK
524,car,47,OK
524,car,56,OK
524,car,61,OVER-SPEED
524,car,23,OK
524,car,23,OK
524,truck,128,OVER-SPEED
524,car,21,OK
524,car,14,OK
524,car,17,OK
524,car,28,OK
524,car,16,OK
524,bus,30,OK
524,truck,29,OK
524,truck,34,OK
524,bus,33,OK
524,car,11,OK
525,car,57,OK
525,car,59,OK
525,car,25,OK
525,car,46,OK
525,car,22,OK
525,car,15,OK
525,car,21,OK
525,truck,130,OVER-SPEED
525,car,16,OK
525,car,27,OK
525,car,16,OK
525,bus,30,OK
525,bus,32,OK
525,truck,30,OK
525,truck,34,OK
526,car,60,OVER-SPEED
526,car,46,OK
526,car,56,OK
526,car,25,OK
526,car,22,OK
526,car,15,OK
526,car,22,OK
526,truck,132,OVER-SPEED
526,car,16,OK
526,car,28,OK
526,car,16,OK
526,bus,29,OK
526,truck,33,OK
526,truck,29,OK
526,car,11,OK
527,car,45,OK
527,car,57,OK
527,car,21,OK
527,car,26,OK
527,car,62,OVER-SPEED
527,car,14,OK
527,car,27,OK
527,car,22,OK
527,car,17,OK
527,car,17,OK
527,truck,133,OVER-SPEED
527,truck,32,OK
528,car,44,OK
528,car,55,OK
528,car,20,OK
528,car,26,OK
528,car,64,OVER-SPEED
528,car,14,OK
528,car,20,OK
528,car,16,OK
528,car,30,OK
528,car,16,OK
528,truck,32,OK
528,truck,136,OVER-SPEED
528,bus,28,OK
528,bus,32,OK
529,car,44,OK
529,car,55,OK
529,car,20,OK
529,car,26,OK
529,car,64,OVER-SPEED
529,car,14,OK
529,car,20,OK
529,car,16,OK
529,car,30,OK
529,car,16,OK
529,truck,32,OK
529,truck,136,OVER-SPEED
529,bus,28,OK
529,bus,32,OK
530,car,21,OK
530,car,44,OK
530,car,52,OK
530,car,27,OK
530,car,30,OK
530,car,68,OVER-SPEED
530,car,14,OK
530,car,19,OK
530,truck,139,OVER-SPEED
530,car,16,OK
530,car,14,OK
530,bus,31,OK
530,truck,32,OK
530,bus,27,OK
531,car,43,OK
531,car,20,OK
531,car,26,OK
531,car,31,OK
531,car,50,OK
531,car,19,OK
531,car,72,OVER-SPEED
531,car,14,OK
531,bus,31,OK
531,car,15,OK
531,truck,31,OK
531,car,15,OK
532,car,43,OK
532,car,21,OK
532,car,27,OK
532,car,49,OK
532,car,14,OK
532,car,19,OK
532,car,32,OK
532,car,52,OK
532,bus,30,OK
532,truck,31,OK
532,car,15,OK
532,car,15,OK
532,car,65,OVER-SPEED
532,car,11,OK
533,car,42,OK
533,car,29,OK
533,car,22,OK
533,car,49,OK
533,car,16,OK
533,car,79,OVER-SPEED
533,car,18,OK
533,car,30,OK
533,car,16,OK
533,car,34,OK
533,car,14,OK
533,truck,144,OVER-SPEED
534,car,22,OK
534,car,41,OK
534,car,29,OK
534,car,46,OK
534,car,72,OVER-SPEED
534,car,32,OK
534,car,18,OK
534,car,16,OK
534,car,17,OK
534,car,32,OK
534,bus,31,OK
534,car,14,OK
535,car,22,OK
535,car,41,OK
535,car,29,OK
535,car,47,OK
535,car,72,OVER-SPEED
535,car,32,OK
535,car,18,OK
535,car,16,OK
535,car,17,OK
535,car,32,OK
535,bus,31,OK
535,car,14,OK
536,car,40,OK
536,car,31,OK
536,car,21,OK
536,car,34,OK
536,car,43,OK
536,car,18,OK
536,car,65,OVER-SPEED
536,car,16,OK
536,car,18,OK
536,truck,148,OVER-SPEED
536,car,31,OK
536,car,15,OK
536,car,14,OK
536,bus,31,OK
537,car,40,OK
537,car,42,OK
537,car,19,OK
537,car,32,OK
537,car,53,OK
537,car,20,OK
537,car,16,OK
537,car,30,OK
537,bus,150,OVER-SPEED
537,bus,30,OK
537,car,15,OK
537,car,14,OK
537,car,31,OK
538,car,41,OK
538,car,42,OK
538,car,16,OK
538,car,35,OK
538,car,19,OK
538,car,45,OK
538,car,32,OK
538,car,19,OK
538,truck,151,OVER-SPEED
538,car,16,OK
538,car,15,OK
538,car,31,OK
538,bus,30,OK
539,car,40,OK
539,car,30,OK
539,car,16,OK
539,car,33,OK
539,car,43,OK
539,bus,153,OVER-SPEED
539,car,19,OK
539,car,19,OK
539,car,38,OK
539,car,18,OK
539,car,15,OK
539,bus,31,OK
539,truck,31,OK
540,car,16,OK
540,car,42,OK
540,car,16,OK
540,car,37,OK
540,car,34,OK
540,car,37,OK
540,car,19,OK
540,car,19,OK
540,car,20,OK
540,bus,154,OVER-SPEED
540,car,15,OK
540,truck,30,OK
541,car,16,OK
541,car,42,OK
541,car,16,OK
541,car,37,OK
541,car,34,OK
541,car,37,OK
541,car,19,OK
541,car,19,OK
541,car,19,OK
541,bus,154,OVER-SPEED
541,car,15,OK
541,truck,31,OK
542,truck,156,OVER-SPEED
542,car,41,OK
542,car,16,OK
542,car,37,OK
542,car,20,OK
542,car,38,OK
542,car,18,OK
542,car,18,OK
542,car,35,OK
542,car,15,OK
542,truck,29,OK
543,car,38,OK
543,car,40,OK
543,car,40,OK
543,car,18,OK
543,car,17,OK
543,car,21,OK
543,car,34,OK
543,car,19,OK
543,truck,156,OVER-SPEED
543,bus,28,OK
543,truck,28,OK
543,car,14,OK
544,car,40,OK
544,car,41,OK
544,car,35,OK
544,car,17,OK
544,car,42,OK
544,car,18,OK
544,car,21,OK
544,car,18,OK
544,truck,159,OVER-SPEED
544,truck,28,OK
544,car,15,OK
544,bus,159,OVER-SPEED
545,car,38,OK
545,car,42,OK
545,car,47,OK
545,truck,160,OVER-SPEED
545,car,36,OK
545,car,19,OK
545,car,22,OK
545,car,18,OK
545,car,18,OK
545,car,74,OVER-SPEED
545,bus,27,OK
545,car,15,OK
545,truck,27,OK
546,car,35,OK
546,car,38,OK
546,car,18,OK
546,truck,162,OVER-SPEED
546,car,50,OK
546,car,43,OK
546,car,19,OK
546,car,18,OK
546,car,22,OK
546,car,94,OVER-SPEED
546,car,22,OK
546,truck,28,OK
546,car,14,OK
546,bus,28,OK
547,car,35,OK
547,car,38,OK
547,car,18,OK
547,car,50,OK
547,car,43,OK
547,truck,162,OVER-SPEED
547,car,20,OK
547,car,18,OK
547,car,22,OK
547,car,94,OVER-SPEED
547,car,22,OK
547,truck,28,OK
547,car,14,OK
547,bus,28,OK
548,car,37,OK
548,car,33,OK
548,car,19,OK
548,car,45,OK
548,car,18,OK
548,car,20,OK
548,truck,163,OVER-SPEED
548,car,46,OK
548,car,21,OK
548,car,96,OVER-SPEED
548,car,14,OK
548,bus,163,OVER-SPEED
548,truck,28,OK
548,bus,28,OK
549,car,18,OK
549,car,38,OK
549,car,33,OK
549,car,49,OK
549,car,48,OK
549,car,18,OK
549,car,19,OK
549,car,103,OVER-SPEED
549,truck,164,OVER-SPEED
549,bus,164,OVER-SPEED
549,truck,28,OK
549,car,21,OK
549,car,14,OK
549,bus,28,OK
550,car,37,OK
550,car,19,OK
550,car,32,OK
550,car,19,OK
550,car,51,OK
550,car,51,OK
550,car,21,OK
550,truck,165,OVER-SPEED
550,car,18,OK
550,truck,51,OK
550,bus,28,OK
550,truck,28,OK
550,bus,165,OVER-SPEED
551,car,30,OK
551,car,36,OK
551,car,19,OK
551,car,18,OK
551,truck,167,OVER-SPEED
551,car,52,OK
551,car,23,OK
551,car,55,OK
551,car,18,OK
551,car,112,OVER-SPEED
551,truck,27,OK
552,car,29,OK
552,car,37,OK
552,car,20,OK
552,car,58,OK
552,car,53,OK
552,car,16,OK
552,car,24,OK
552,truck,168,OVER-SPEED
552,car,18,OK
552,car,115,OVER-SPEED
552,bus,26,OK
553,car,29,OK
553,car,37,OK
553,car,20,OK
553,car,58,OK
553,car,53,OK
553,car,24,OK
553,car,16,OK
553,truck,168,OVER-SPEED
553,car,18,OK
553,car,115,OVER-SPEED
553,bus,26,OK
554,car,29,OK
554,car,35,OK
554,car,21,OK
554,car,55,OK
554,truck,170,OVER-SPEED
554,car,25,OK
554,car,16,OK
554,car,62,OVER-SPEED
554,car,18,OK
554,car,119,OVER-SPEED
554,car,16,OK
554,bus,25,OK
554,car,15,OK
555,car,22,OK
555,car,28,OK
555,car,35,OK
555,car,58,OK
555,car,16,OK
555,car,65,OVER-SPEED
555,truck,171,OVER-SPEED
555,car,25,OK
555,car,18,OK
555,car,16,OK
555,bus,171,OVER-SPEED
555,car,123,OVER-SPEED
555,truck,154,OVER-SPEED
555,car,15,OK
556,car,34,OK
556,car,64,OVER-SPEED
556,car,28,OK
556,car,21,OK
556,car,69,OVER-SPEED
556,car,18,OK
556,truck,169,OVER-SPEED
556,car,25,OK
556,car,128,OVER-SPEED
556,car,18,OK
556,bus,168,OVER-SPEED
556,car,16,OK
556,car,15,OK
556,car,14,OK
557,car,34,OK
557,car,28,OK
557,car,22,OK
557,car,17,OK
557,car,61,OVER-SPEED
557,truck,163,OVER-SPEED
557,car,74,OVER-SPEED
557,truck,131,OVER-SPEED
557,car,24,OK
557,car,15,OK
557,car,17,OK
557,car,16,OK
558,car,28,OK
558,car,32,OK
558,car,66,OVER-SPEED
558,car,23,OK
558,car,18,OK
558,car,73,OVER-SPEED
558,car,25,OK
558,bus,158,OVER-SPEED
558,car,17,OK
558,car,16,OK
558,car,15,OK
558,truck,133,OVER-SPEED
558,car,12,OK
559,car,28,OK
559,car,32,OK
559,car,66,OVER-SPEED
559,car,23,OK
559,car,18,OK
559,car,73,OVER-SPEED
559,car,25,OK
559,bus,158,OVER-SPEED
559,car,17,OK
559,car,16,OK
559,car,15,OK
559,truck,133,OVER-SPEED
559,car,12,OK
560,car,29,OK
560,car,32,OK
560,car,24,OK
560,car,70,OVER-SPEED
560,car,67,OVER-SPEED
560,car,17,OK
560,car,26,OK
560,bus,155,OVER-SPEED
560,truck,132,OVER-SPEED
560,car,17,OK
560,car,17,OK
560,truck,155,OVER-SPEED
560,car,16,OK
560,car,15,OK
560,car,11,OK
561,car,29,OK
561,car,32,OK
561,car,73,OVER-SPEED
561,car,23,OK
561,car,29,OK
561,bus,151,OVER-SPEED
561,car,17,OK
561,car,16,OK
561,car,18,OK
561,truck,127,OVER-SPEED
561,car,61,OVER-SPEED
561,truck,151,OVER-SPEED
561,bus,128,OVER-SPEED
561,car,11,OK
561,car,15,OK
562,car,24,OK
562,car,77,OVER-SPEED
562,car,32,OK
562,car,29,OK
562,truck,148,OVER-SPEED
562,car,16,OK
562,car,28,OK
562,truck,123,OVER-SPEED
562,car,26,OK
562,car,16,OK
562,car,10,OK
562,car,19,OK
562,truck,25,OK
563,car,24,OK
563,car,81,OVER-SPEED
563,car,31,OK
563,car,28,OK
563,car,30,OK
563,bus,144,OVER-SPEED
563,car,17,OK
563,truck,119,OVER-SPEED
563,car,20,OK
563,car,16,OK
563,truck,142,OVER-SPEED
563,car,15,OK
563,truck,25,OK
563,bus,117,OVER-SPEED
564,truck,144,OVER-SPEED
564,car,27,OK
564,car,32,OK
564,car,92,OVER-SPEED
564,car,32,OK
564,car,28,OK
564,car,16,OK
564,truck,117,OVER-SPEED
564,car,15,OK
564,car,17,OK
564,car,20,OK
564,truck,25,OK
565,truck,144,OVER-SPEED
565,car,27,OK
565,car,31,OK
565,car,92,OVER-SPEED
565,car,32,OK
565,car,28,OK
565,car,16,OK
565,truck,117,OVER-SPEED
565,car,15,OK
565,car,17,OK
565,car,20,OK
565,truck,25,OK
566,truck,141,OVER-SPEED
566,car,31,OK
566,car,85,OVER-SPEED
566,car,26,OK
566,car,31,OK
566,truck,114,OVER-SPEED
566,car,24,OK
566,car,63,OVER-SPEED
566,car,16,OK
566,car,20,OK
566,car,16,OK
566,bus,24,OK
566,car,15,OK
566,car,15,OK
566,car,17,OK
567,truck,140,OVER-SPEED
567,car,29,OK
567,car,78,OVER-SPEED
567,car,28,OK
567,car,33,OK
567,car,65,OVER-SPEED
567,car,25,OK
567,truck,111,OVER-SPEED
567,car,16,OK
567,car,17,OK
567,car,21,OK
567,car,17,OK
568,car,29,OK
568,car,29,OK
568,car,66,OVER-SPEED
568,car,25,OK
568,car,67,OVER-SPEED
568,bus,137,OVER-SPEED
568,car,33,OK
568,truck,137,OVER-SPEED
568,car,16,OK
568,truck,107,OVER-SPEED
568,car,18,OK
568,car,21,OK
568,bus,108,OVER-SPEED
568,car,17,OK
569,car,30,OK
569,car,57,OK
569,truck,137,OVER-SPEED
569,car,29,OK
569,car,31,OK
569,truck,103,OVER-SPEED
569,car,66,OVER-SPEED
569,car,25,OK
569,car,16,OK
569,car,17,OK
569,car,21,OK
569,car,16,OK
569,bus,24,OK
569,car,24,OK
570,car,31,OK
570,car,28,OK
570,car,44,OK
570,car,36,OK
570,car,65,OVER-SPEED
570,car,24,OK
570,truck,102,OVER-SPEED
570,bus,131,OVER-SPEED
570,car,16,OK
570,car,16,OK
570,car,22,OK
570,car,16,OK
570,truck,132,OVER-SPEED
571,car,31,OK
571,car,28,OK
571,car,44,OK
571,car,36,OK
571,car,65,OVER-SPEED
571,car,24,OK
571,truck,102,OVER-SPEED
571,bus,131,OVER-SPEED
571,car,16,OK
571,car,18,OK
571,truck,132,OVER-SPEED
571,car,21,OK
571,car,16,OK
572,car,28,OK
572,car,25,OK
572,car,31,OK
572,car,68,OVER-SPEED
572,bus,129,OVER-SPEED
572,truck,99,OVER-SPEED
572,car,16,OK
572,car,34,OK
572,car,17,OK
572,car,16,OK
572,car,14,OK
572,truck,25,OK
572,car,22,OK
572,car,32,OK
573,car,28,OK
573,car,34,OK
573,car,24,OK
573,car,38,OK
573,car,68,OVER-SPEED
573,bus,127,OVER-SPEED
573,truck,97,OVER-SPEED
573,car,16,OK
573,car,22,OK
573,truck,23,OK
573,car,16,OK
573,car,21,OK
574,car,28,OK
574,car,23,OK
574,car,66,OVER-SPEED
574,car,37,OK
574,car,41,OK
574,truck,94,OVER-SPEED
574,truck,127,OVER-SPEED
574,car,15,OK
574,car,20,OK
574,truck,25,OK
574,car,32,OK
574,car,19,OK
575,car,66,OVER-SPEED
575,car,27,OK
575,car,37,OK
575,car,23,OK
575,truck,92,OVER-SPEED
575,car,41,OK
575,truck,124,OVER-SPEED
575,car,21,OK
575,car,14,OK
575,truck,23,OK
576,car,66,OVER-SPEED
576,car,23,OK
576,car,27,OK
576,car,38,OK
576,car,39,OK
576,truck,122,OVER-SPEED
576,truck,90,OVER-SPEED
576,car,15,OK
576,car,20,OK
576,car,42,OK
576,truck,23,OK
577,car,66,OVER-SPEED
577,car,23,OK
577,car,27,OK
577,car,38,OK
577,car,39,OK
577,truck,90,OVER-SPEED
577,truck,122,OVER-SPEED
577,car,15,OK
577,car,20,OK
577,car,42,OK
577,truck,22,OK
578,car,23,OK
578,car,65,OVER-SPEED
578,car,26,OK
578,car,42,OK
578,car,39,OK
578,truck,89,OVER-SPEED
578,truck,120,OVER-SPEED
578,car,22,OK
578,car,15,OK
578,car,46,OK
578,car,10,OK
579,car,22,OK
579,car,64,OVER-SPEED
579,car,27,OK
579,car,43,OK
579,car,44,OK
579,truck,86,OVER-SPEED
579,bus,118,OVER-SPEED
579,car,23,OK
579,bus,86,OVER-SPEED
579,car,18,OK
579,car,15,OK
579,car,50,OK
579,car,11,OK
580,car,22,OK
580,car,27,OK
580,car,63,OVER-SPEED
580,car,45,OK
580,car,43,OK
580,truck,84,OVER-SPEED
580,truck,116,OVER-SPEED
580,bus,115,OVER-SPEED
580,car,18,OK
580,car,24,OK
580,car,15,OK
580,car,54,OK
580,car,21,OK
580,car,10,OK
580,car,10,OK
581,car,22,OK
581,car,26,OK
581,car,47,OK
581,truck,112,OVER-SPEED
581,car,60,OK
581,truck,83,OVER-SPEED
581,car,47,OK
581,car,58,OK
581,car,25,OK
581,car,16,OK
582,car,22,OK
582,car,61,OVER-SPEED
582,car,62,OVER-SPEED
582,car,26,OK
582,car,51,OK
582,truck,80,OVER-SPEED
582,truck,111,OVER-SPEED
582,car,47,OK
582,car,24,OK
582,car,16,OK
582,car,12,OK
582,car,12,OK
583,car,22,OK
583,car,62,OVER-SPEED
583,car,61,OVER-SPEED
583,car,26,OK
583,car,51,OK
583,truck,80,OVER-SPEED
583,truck,111,OVER-SPEED
583,car,47,OK
583,car,24,OK
583,car,16,OK
583,car,12,OK
583,car,12,OK
584,car,22,OK
584,truck,109,OVER-SPEED
584,car,59,OK
584,car,51,OK
584,car,26,OK
584,car,65,OVER-SPEED
584,truck,80,OVER-SPEED
584,car,24,OK
584,car,49,OK
584,car,16,OK
584,truck,51,OK
584,car,16,OK
584,car,12,OK
585,truck,108,OVER-SPEED
585,car,69,OVER-SPEED
585,car,55,OK
585,car,57,OK
585,car,25,OK
585,car,23,OK
585,car,52,OK
585,truck,75,OVER-SPEED
585,car,24,OK
585,car,16,OK
585,car,13,OK
585,car,11,OK
585,car,15,OK
586,truck,107,OVER-SPEED
586,car,73,OVER-SPEED
586,car,25,OK
586,car,57,OK
586,car,22,OK
586,car,57,OK
586,car,55,OK
586,truck,73,OVER-SPEED
586,car,24,OK
586,car,13,OK
586,car,11,OK
586,car,15,OK
587,truck,105,OVER-SPEED
587,car,76,OVER-SPEED
587,car,25,OK
587,car,23,OK
587,car,55,OK
587,car,62,OVER-SPEED
587,car,56,OK
587,truck,72,OVER-SPEED
587,car,24,OK
588,truck,102,OVER-SPEED
588,car,24,OK
588,car,24,OK
588,car,79,OVER-SPEED
588,car,67,OVER-SPEED
588,car,54,OK
588,car,59,OK
588,truck,70,OVER-SPEED
588,car,24,OK
588,car,46,OK
588,car,16,OK
588,car,10,OK
589,truck,102,OVER-SPEED
589,car,23,OK
589,car,24,OK
589,car,79,OVER-SPEED
589,car,54,OK
589,car,67,OVER-SPEED
589,car,59,OK
589,truck,70,OVER-SPEED
589,car,24,OK
589,car,47,OK
589,car,22,OK
589,car,10,OK
590,car,23,OK
590,car,24,OK
590,car,81,OVER-SPEED
590,truck,99,OVER-SPEED
590,car,53,OK
590,car,72,OVER-SPEED
590,truck,69,OVER-SPEED
590,car,27,OK
590,car,62,OVER-SPEED
590,car,13,OK
591,car,76,OVER-SPEED
591,car,23,OK
591,car,24,OK
591,car,52,OK
591,car,64,OVER-SPEED
591,truck,68,OVER-SPEED
591,car,88,OVER-SPEED
591,car,29,OK
591,truck,100,OVER-SPEED
591,bus,100,OVER-SPEED
591,car,24,OK
591,car,12,OK
592,car,23,OK
592,car,74,OVER-SPEED
592,car,23,OK
592,truck,68,OVER-SPEED
592,truck,99,OVER-SPEED
592,car,51,OK
592,car,67,OVER-SPEED
592,car,25,OK
592,car,82,OVER-SPEED
592,bus,15,OK
593,car,75,OVER-SPEED
593,car,72,OVER-SPEED
593,car,23,OK
593,car,74,OVER-SPEED
593,car,23,OK
593,truck,66,OVER-SPEED
593,truck,98,OVER-SPEED
593,car,45,OK
593,car,28,OK
593,bus,16,OK
594,car,72,OVER-SPEED
594,car,24,OK
594,car,49,OK
594,car,24,OK
594,car,65,OVER-SPEED
594,truck,64,OVER-SPEED
594,truck,95,OVER-SPEED
594,car,49,OK
594,car,30,OK
594,car,75,OVER-SPEED
594,bus,17,OK
595,car,72,OVER-SPEED
595,car,24,OK
595,car,49,OK
595,car,24,OK
595,car,65,OVER-SPEED
595,truck,64,OVER-SPEED
595,truck,95,OVER-SPEED
595,car,49,OK
595,car,30,OK
595,car,75,OVER-SPEED
595,bus,17,OK
596,car,71,OVER-SPEED
596,car,24,OK
596,car,24,OK
596,truck,63,OVER-SPEED
596,car,49,OK
596,bus,94,OVER-SPEED
596,car,77,OVER-SPEED
596,car,29,OK
596,car,12,OK
596,car,41,OK
596,bus,17,OK
596,car,53,OK
597,car,69,OVER-SPEED
597,car,23,OK
597,car,24,OK
597,car,49,OK
597,car,31,OK
597,car,83,OVER-SPEED
597,truck,63,OVER-SPEED
597,truck,94,OVER-SPEED
597,bus,94,OVER-SPEED
597,car,13,OK
597,car,18,OK
597,car,46,OK
598,car,69,OVER-SPEED
598,car,24,OK
598,car,22,OK
598,car,47,OK
598,truck,93,OVER-SPEED
598,car,77,OVER-SPEED
598,car,34,OK
598,truck,60,OVER-SPEED
598,bus,95,OVER-SPEED
598,car,13,OK
598,bus,18,OK
598,car,14,OK
598,truck,18,OK
599,bus,91,OVER-SPEED
599,car,46,OK
599,car,23,OK
599,car,21,OK
599,car,66,OVER-SPEED
599,car,33,OK
599,car,68,OVER-SPEED
599,bus,59,OK
599,car,15,OK
599,car,19,OK
599,car,14,OK
599,bus,18,OK
600,bus,90,OVER-SPEED
600,car,43,OK
600,car,23,OK
600,car,66,OVER-SPEED
600,car,20,OK
600,car,59,OK
600,car,15,OK
600,car,34,OK
600,truck,59,OK
600,car,13,OK
600,car,20,OK
600,bus,19,OK
601,bus,90,OVER-SPEED
601,car,42,OK
601,car,23,OK
601,car,67,OVER-SPEED
601,car,20,OK
601,car,59,OK
601,car,15,OK
601,car,35,OK
601,truck,59,OK
601,car,13,OK
601,car,20,OK
601,bus,19,OK
602,car,23,OK
602,car,42,OK
602,bus,90,OVER-SPEED
602,car,63,OVER-SPEED
602,truck,57,OK
602,car,21,OK
602,car,36,OK
602,car,49,OK
602,car,81,OVER-SPEED
602,car,15,OK
602,car,20,OK
602,bus,20,OK
602,car,13,OK
602,car,15,OK
603,car,23,OK
603,bus,88,OVER-SPEED
603,car,41,OK
603,car,88,OVER-SPEED
603,truck,56,OK
603,car,63,OVER-SPEED
603,car,21,OK
603,car,37,OK
603,bus,20,OK
603,car,14,OK
603,car,37,OK
603,car,13,OK
603,car,21,OK
603,car,30,OK
604,car,22,OK
604,bus,87,OVER-SPEED
604,car,61,OVER-SPEED
604,car,42,OK
604,car,92,OVER-SPEED
604,car,20,OK
604,car,26,OK
604,car,41,OK
604,truck,54,OK
604,bus,20,OK
604,car,15,OK
604,car,21,OK
604,car,13,OK
604,car,8,OK
605,car,91,OVER-SPEED
605,car,22,OK
605,car,42,OK
605,car,61,OVER-SPEED
605,truck,85,OVER-SPEED
605,car,20,OK
605,truck,54,OK
605,car,36,OK
605,bus,86,OVER-SPEED
605,bus,21,OK
605,car,15,OK
605,car,14,OK
605,car,44,OK
605,car,21,OK
605,bus,54,OK
606,car,94,OVER-SPEED
606,car,21,OK
606,car,21,OK
606,car,39,OK
606,bus,84,OVER-SPEED
606,car,60,OK
